CustomerId;Gender;Age;HomeStoreId;LoyaltySegment;RegistrationDate
208365;Kobieta;23;1018;Occasional;2021-02-26
208366;Kobieta;46;1018;Occasional;2026-05-28
208367;Kobieta;27;1018;Regular;2023-01-01
208368;Kobieta;26;1001;Regular;2022-01-09
208369;Kobieta;48;1014;Occasional;2023-06-20
208370;Kobieta;18;1018;VIP;2026-05-01
208371;Kobieta;31;1006;Occasional;2021-08-24
208372;Mężczyzna;37;1016;Regular;2024-06-21
208373;Kobieta;20;1013;Regular;2024-10-24
208374;Kobieta;44;1011;Regular;2021-06-12
208375;Kobieta;51;1008;Regular;2021-02-23
208376;Kobieta;16;1009;Occasional;2024-07-07
208377;Mężczyzna;49;1007;Occasional;2024-05-19
208378;Kobieta;43;1006;Regular;2023-06-01
208379;Kobieta;33;1016;Regular;2022-01-07
208380;Kobieta;31;1013;Regular;2022-09-27
208381;Kobieta;52;1004;Occasional;2021-10-02
208382;Kobieta;45;1017;Regular;2025-08-22
208383;Kobieta;37;1015;Regular;2021-09-05
208384;Mężczyzna;21;1004;Regular;2021-05-22
208385;Kobieta;46;1013;VIP;2023-08-02
208386;Kobieta;36;1013;Regular;2024-09-20
208387;Kobieta;16;1006;Regular;2022-08-03
208388;Kobieta;32;1016;Regular;2021-06-29
208389;Kobieta;25;1005;Occasional;2023-06-17
208390;Kobieta;26;1009;VIP;2025-11-02
208391;Mężczyzna;44;1017;VIP;2026-02-25
208392;Mężczyzna;33;1002;New;2023-06-22
208393;Kobieta;45;1018;Regular;2024-11-28
208394;Mężczyzna;41;1010;Regular;2023-01-29
208395;Kobieta;24;1016;Occasional;2025-04-11
208396;Mężczyzna;45;1013;Regular;2022-01-19
208397;Kobieta;26;1004;Regular;2021-09-27
208398;Kobieta;43;1006;VIP;2021-08-02
208399;Kobieta;32;1018;Regular;2021-12-25
208400;Kobieta;45;1006;VIP;2025-09-20
208401;Mężczyzna;47;1001;Occasional;2021-07-17
208402;Kobieta;24;1006;Occasional;2022-03-07
208403;Mężczyzna;35;1002;Occasional;2023-02-02
208404;Kobieta;63;1014;Occasional;2024-09-27
208405;Kobieta;27;1014;Occasional;2025-04-17
208406;Kobieta;35;1004;Regular;2026-02-25
208407;Kobieta;33;1009;Occasional;2025-08-21
208408;Kobieta;30;1009;New;2023-11-28
208409;Mężczyzna;26;1003;Regular;2021-03-07
208410;Kobieta;31;1012;Occasional;2024-02-17
208411;Mężczyzna;39;1014;Regular;2025-11-03
208412;Kobieta;37;1010;VIP;2023-04-07
208413;Mężczyzna;16;1008;Occasional;2024-07-10
208414;Kobieta;28;1010;Regular;2025-12-08
208415;Kobieta;46;1017;Regular;2022-07-27
208416;Kobieta;44;1010;VIP;2022-05-13
208417;Mężczyzna;32;1005;Occasional;2022-11-12
208418;Kobieta;38;1010;VIP;2025-03-23
208419;Mężczyzna;24;1007;Occasional;2025-12-04
208420;Kobieta;16;1004;Occasional;2021-08-29
208421;Mężczyzna;27;1004;Regular;2022-09-25
208422;Kobieta;26;1008;VIP;2022-06-24
208423;Kobieta;28;1007;Regular;2022-07-14
208424;Kobieta;45;1017;Occasional;2025-09-06
208425;Kobieta;35;1009;Occasional;2023-01-07
208426;Kobieta;37;1017;Regular;2021-12-22
208427;Kobieta;23;1017;Regular;2022-01-02
208428;Kobieta;24;1008;Regular;2024-07-13
208429;Kobieta;39;1003;Occasional;2025-05-05
208430;Kobieta;43;1004;Regular;2025-12-04
208431;Kobieta;19;1013;Regular;2024-04-05
208432;Kobieta;45;1014;New;2026-03-09
208433;Kobieta;57;1013;Regular;2025-10-08
208434;Kobieta;49;1014;Regular;2023-08-26
208435;Kobieta;43;1010;Occasional;2021-06-05
208436;Kobieta;27;1013;Regular;2024-10-13
208437;Kobieta;22;1013;Occasional;2023-09-03
208438;Kobieta;31;1004;Regular;2024-04-09
208439;Kobieta;32;1002;Regular;2025-04-03
208440;Kobieta;55;1002;Occasional;2022-04-26
208441;Kobieta;37;1013;Occasional;2025-07-21
208442;Kobieta;50;1017;Regular;2024-08-07
208443;Kobieta;39;1002;Regular;2026-05-13
208444;Kobieta;20;1009;Regular;2022-11-22
208445;Kobieta;40;1008;Occasional;2022-01-15
208446;Kobieta;36;1017;Occasional;2025-01-30
208447;Kobieta;44;1007;New;2025-02-12
208448;Kobieta;22;1015;Regular;2021-08-22
208449;Mężczyzna;18;1010;Occasional;2022-12-25
208450;Kobieta;31;1011;Regular;2025-08-15
208451;Kobieta;41;1011;Regular;2025-05-01
208452;Kobieta;23;1004;Regular;2022-06-21
208453;Kobieta;43;1015;Occasional;2022-06-10
208454;Kobieta;27;1007;Regular;2022-08-01
208455;Mężczyzna;39;1017;Occasional;2022-12-05
208456;Kobieta;26;1008;Occasional;2025-02-19
208457;Kobieta;41;1008;New;2024-02-14
208458;Kobieta;33;1006;Regular;2025-05-08
208459;Kobieta;55;1008;Occasional;2023-04-23
208460;Kobieta;39;1002;Occasional;2025-07-25
208461;Mężczyzna;37;1001;Occasional;2025-02-08
208462;Kobieta;41;1007;Regular;2026-02-27
208463;Kobieta;20;1006;Occasional;2025-03-14
208464;Kobieta;48;1006;Regular;2024-10-10
208465;Mężczyzna;33;1012;New;2025-03-06
208466;Kobieta;17;1015;Regular;2026-04-11
208467;Kobieta;16;1002;Regular;2024-07-23
208468;Kobieta;28;1003;Occasional;2025-07-23
208469;Mężczyzna;28;1008;Regular;2023-12-16
208470;Kobieta;49;1017;VIP;2024-11-04
208471;Kobieta;61;1010;Regular;2024-09-23
208472;Kobieta;53;1013;Regular;2026-04-05
208473;Kobieta;32;1004;Occasional;2022-12-23
208474;Kobieta;16;1010;Regular;2023-05-12
208475;Kobieta;80;1006;Regular;2025-04-25
208476;Kobieta;29;1004;Occasional;2024-10-11
208477;Kobieta;30;1017;Occasional;2024-01-05
208478;Kobieta;42;1015;Regular;2024-06-10
208479;Kobieta;33;1007;Regular;2023-07-15
208480;Mężczyzna;28;1013;Regular;2023-01-10
208481;Kobieta;16;1005;New;2022-05-11
208482;Kobieta;16;1005;Regular;2021-02-19
208483;Kobieta;34;1003;Regular;2025-02-20
208484;Mężczyzna;62;1010;Occasional;2026-01-03
208485;Kobieta;31;1004;New;2022-04-21
208486;Kobieta;52;1016;VIP;2024-11-01
208487;Mężczyzna;50;1016;Occasional;2023-03-22
208488;Kobieta;21;1003;New;2021-12-18
208489;Kobieta;37;1007;Regular;2021-04-02
208490;Kobieta;22;1002;Regular;2024-06-23
208491;Kobieta;19;1003;Occasional;2022-04-16
208492;Kobieta;40;1005;Occasional;2023-02-08
208493;Kobieta;49;1003;Regular;2024-03-05
208494;Kobieta;20;1003;Regular;2022-09-14
208495;Kobieta;24;1011;Regular;2023-10-30
208496;Mężczyzna;26;1010;Occasional;2024-10-12
208497;Mężczyzna;43;1003;Occasional;2026-05-08
208498;Kobieta;18;1013;Regular;2022-03-19
208499;Kobieta;30;1002;Occasional;2021-11-05
208500;Kobieta;34;1009;Occasional;2025-10-12
208501;Kobieta;21;1008;Occasional;2025-04-03
208502;Kobieta;36;1016;Regular;2022-01-08
208503;Kobieta;57;1015;Occasional;2024-07-03
208504;Mężczyzna;26;1010;Regular;2022-11-06
208505;Kobieta;39;1009;Regular;2024-11-03
208506;Kobieta;44;1010;New;2021-10-06
208507;Kobieta;24;1003;Regular;2021-01-19
208508;Kobieta;41;1006;Occasional;2021-05-14
208509;Mężczyzna;19;1015;Occasional;2021-03-15
208510;Kobieta;33;1002;Occasional;2024-12-15
208511;Kobieta;25;1017;New;2024-06-07
208512;Kobieta;52;1009;Regular;2024-11-29
208513;Mężczyzna;40;1009;New;2022-12-19
208514;Kobieta;53;1013;Regular;2026-03-30
208515;Kobieta;36;1017;Occasional;2025-05-27
208516;Kobieta;22;1009;Regular;2021-05-16
208517;Mężczyzna;23;1015;Occasional;2023-03-27
208518;Kobieta;33;1006;Occasional;2023-09-05
208519;Kobieta;47;1015;Occasional;2021-04-02
208520;Kobieta;29;1014;Regular;2026-05-09
208521;Kobieta;29;1007;Regular;2021-12-19
208522;Kobieta;63;1001;Occasional;2025-03-25
208523;Kobieta;45;1014;Regular;2024-08-30
208524;Kobieta;37;1004;Regular;2022-07-10
208525;Kobieta;40;1014;Regular;2023-04-28
208526;Kobieta;39;1007;Regular;2024-08-28
208527;Kobieta;71;1013;Regular;2024-01-19
208528;Kobieta;37;1003;New;2023-07-05
208529;Kobieta;54;1010;Regular;2021-01-15
208530;Kobieta;28;1006;Occasional;2024-12-07
208531;Kobieta;61;1017;Occasional;2025-09-14
208532;Kobieta;39;1009;Occasional;2025-09-07
208533;Kobieta;54;1002;Regular;2025-01-08
208534;Kobieta;52;1011;Regular;2021-09-26
208535;Kobieta;28;1017;Regular;2023-05-07
208536;Kobieta;42;1013;Regular;2025-12-07
208537;Mężczyzna;35;1010;VIP;2025-08-19
208538;Kobieta;21;1008;New;2026-05-09
208539;Mężczyzna;44;1017;Regular;2023-12-04
208540;Kobieta;25;1007;Occasional;2024-08-29
208541;Kobieta;57;1011;VIP;2025-07-12
208542;Kobieta;39;1013;Occasional;2021-04-24
208543;Kobieta;28;1012;Occasional;2024-04-15
208544;Kobieta;16;1001;Regular;2024-02-10
208545;Kobieta;16;1015;Regular;2026-01-28
208546;Kobieta;36;1017;Regular;2021-08-24
208547;Kobieta;16;1004;Regular;2022-05-14
208548;Kobieta;19;1004;Occasional;2024-04-07
208549;Kobieta;57;1001;Occasional;2023-10-12
208550;Kobieta;47;1012;New;2021-09-08
208551;Kobieta;27;1013;Regular;2024-12-31
208552;Kobieta;36;1016;Regular;2024-01-26
208553;Mężczyzna;25;1017;Occasional;2025-07-12
208554;Mężczyzna;38;1008;Regular;2025-04-08
208555;Kobieta;38;1015;Regular;2023-01-28
208556;Kobieta;20;1008;Regular;2025-03-26
208557;Kobieta;29;1005;VIP;2025-05-22
208558;Kobieta;42;1004;New;2021-10-02
208559;Kobieta;27;1017;Regular;2023-08-26
208560;Kobieta;17;1010;Regular;2022-03-04
208561;Kobieta;51;1003;VIP;2021-01-02
208562;Mężczyzna;57;1005;Regular;2025-05-10
208563;Kobieta;37;1004;Regular;2023-10-26
208564;Mężczyzna;30;1005;Regular;2025-11-18
208565;Kobieta;39;1006;Occasional;2025-06-07
208566;Mężczyzna;24;1009;Regular;2022-02-15
208567;Kobieta;25;1015;New;2023-06-06
208568;Mężczyzna;44;1012;Occasional;2025-02-04
208569;Kobieta;17;1002;Occasional;2022-06-27
208570;Kobieta;38;1015;Occasional;2021-06-27
208571;Kobieta;33;1014;Regular;2022-12-08
208572;Kobieta;48;1018;Occasional;2021-03-05
208573;Kobieta;37;1018;Regular;2024-05-10
208574;Kobieta;16;1003;Occasional;2025-11-09
208575;Kobieta;52;1004;Regular;2026-05-21
208576;Kobieta;43;1014;Occasional;2024-04-13
208577;Kobieta;38;1006;Occasional;2025-01-29
208578;Kobieta;16;1018;Occasional;2023-05-18
208579;Kobieta;18;1011;Regular;2022-03-19
208580;Kobieta;46;1012;Regular;2022-07-23
208581;Kobieta;35;1001;Regular;2021-12-01
208582;Kobieta;43;1012;Regular;2023-04-27
208583;Kobieta;45;1007;Occasional;2022-03-08
208584;Kobieta;27;1008;Regular;2024-10-13
208585;Kobieta;42;1014;Regular;2023-01-15
208586;Kobieta;37;1012;Occasional;2022-04-20
208587;Kobieta;46;1016;Regular;2023-07-01
208588;Kobieta;28;1004;Regular;2023-04-10
208589;Kobieta;19;1018;Regular;2022-08-22
208590;Kobieta;36;1009;VIP;2025-11-27
208591;Kobieta;43;1008;Occasional;2024-09-11
208592;Kobieta;29;1016;New;2021-10-01
208593;Kobieta;26;1008;New;2025-08-03
208594;Mężczyzna;46;1011;New;2023-12-22
208595;Kobieta;58;1014;Regular;2023-01-13
208596;Kobieta;33;1009;Regular;2025-03-22
208597;Kobieta;38;1003;Occasional;2022-03-24
208598;Kobieta;32;1016;New;2022-03-11
208599;Kobieta;29;1011;Regular;2025-03-02
208600;Mężczyzna;16;1014;Regular;2021-04-09
208601;Kobieta;27;1017;Occasional;2021-09-03
208602;Kobieta;30;1018;Regular;2025-03-02
208603;Kobieta;32;1010;New;2022-07-15
208604;Mężczyzna;48;1002;VIP;2023-03-29
208605;Kobieta;16;1005;Regular;2026-01-10
208606;Kobieta;20;1002;Occasional;2023-10-08
208607;Kobieta;41;1018;Regular;2021-11-11
208608;Kobieta;41;1013;New;2024-12-10
208609;Kobieta;47;1011;Regular;2025-09-26
208610;Kobieta;39;1002;Occasional;2024-03-25
208611;Kobieta;21;1014;Regular;2024-07-01
208612;Kobieta;23;1012;Regular;2023-06-11
208613;Kobieta;25;1017;New;2023-08-06
208614;Kobieta;38;1002;Regular;2021-10-24
208615;Kobieta;33;1017;VIP;2026-05-22
208616;Kobieta;40;1007;Occasional;2023-10-15
208617;Kobieta;30;1011;Regular;2026-03-26
208618;Kobieta;46;1015;Occasional;2023-02-12
208619;Kobieta;32;1004;Regular;2024-06-24
208620;Kobieta;18;1003;Regular;2021-08-07
208621;Mężczyzna;16;1003;New;2021-09-07
208622;Kobieta;48;1018;Occasional;2021-08-27
208623;Mężczyzna;49;1001;Regular;2023-02-22
208624;Mężczyzna;16;1004;VIP;2024-11-14
208625;Kobieta;21;1014;Regular;2023-11-02
208626;Kobieta;46;1005;Occasional;2024-12-16
208627;Kobieta;49;1007;Occasional;2021-07-23
208628;Mężczyzna;19;1003;Occasional;2022-01-01
208629;Kobieta;29;1010;Regular;2024-05-23
208630;Mężczyzna;18;1003;Occasional;2024-07-25
208631;Kobieta;33;1006;Occasional;2023-05-19
208632;Kobieta;36;1018;New;2022-11-20
208633;Kobieta;16;1017;Regular;2024-11-30
208634;Mężczyzna;27;1002;Regular;2023-10-07
208635;Kobieta;52;1002;Regular;2024-06-18
208636;Kobieta;19;1014;Regular;2024-03-13
208637;Mężczyzna;31;1017;Occasional;2023-06-26
208638;Kobieta;50;1011;Regular;2025-02-24
208639;Kobieta;49;1016;New;2021-04-30
208640;Kobieta;31;1015;Occasional;2024-04-30
208641;Kobieta;35;1018;New;2025-12-22
208642;Kobieta;27;1008;Regular;2023-01-31
208643;Kobieta;50;1006;Regular;2021-10-02
208644;Mężczyzna;31;1010;Regular;2021-10-05
208645;Kobieta;16;1009;VIP;2022-08-10
208646;Kobieta;37;1006;Occasional;2024-06-13
208647;Kobieta;39;1012;New;2021-04-26
208648;Kobieta;33;1013;Occasional;2025-01-11
208649;Mężczyzna;40;1007;VIP;2021-03-01
208650;Kobieta;56;1005;Regular;2022-07-19
208651;Kobieta;32;1014;New;2022-11-04
208652;Kobieta;16;1003;VIP;2024-11-24
208653;Kobieta;34;1001;Regular;2021-10-10
208654;Mężczyzna;32;1002;Occasional;2021-07-13
208655;Kobieta;32;1002;Regular;2026-03-10
208656;Kobieta;41;1005;Occasional;2021-05-05
208657;Kobieta;51;1012;Occasional;2025-04-08
208658;Kobieta;47;1007;Regular;2022-08-15
208659;Mężczyzna;26;1007;Occasional;2024-04-26
208660;Kobieta;30;1003;Regular;2021-01-01
208661;Kobieta;16;1013;Regular;2025-03-14
208662;Kobieta;36;1018;VIP;2022-05-17
208663;Kobieta;53;1007;Occasional;2025-10-17
208664;Kobieta;16;1007;New;2022-08-30
208665;Kobieta;28;1009;Regular;2024-01-25
208666;Kobieta;24;1010;Occasional;2025-12-14
208667;Kobieta;31;1009;Occasional;2023-08-01
208668;Kobieta;24;1009;Regular;2025-07-24
208669;Kobieta;30;1018;Regular;2022-03-25
208670;Kobieta;35;1018;Occasional;2022-08-13
208671;Kobieta;43;1007;Regular;2021-01-05
208672;Kobieta;36;1001;Regular;2024-05-22
208673;Kobieta;18;1005;New;2021-11-21
208674;Kobieta;25;1012;New;2021-11-16
208675;Kobieta;36;1018;Occasional;2021-12-12
208676;Kobieta;47;1004;Occasional;2021-01-26
208677;Kobieta;16;1005;New;2022-04-03
208678;Kobieta;50;1016;Occasional;2023-05-16
208679;Kobieta;34;1001;Regular;2021-12-16
208680;Kobieta;36;1006;Occasional;2021-05-26
208681;Kobieta;21;1001;Regular;2021-03-27
208682;Mężczyzna;21;1004;Regular;2026-02-10
208683;Kobieta;28;1018;Occasional;2021-03-09
208684;Mężczyzna;39;1015;Regular;2021-02-10
208685;Mężczyzna;54;1014;Occasional;2024-02-28
208686;Kobieta;33;1006;Regular;2024-12-05
208687;Mężczyzna;32;1018;Regular;2021-04-02
208688;Kobieta;34;1009;Occasional;2023-01-31
208689;Kobieta;42;1011;Occasional;2022-12-12
208690;Mężczyzna;20;1002;Regular;2022-10-04
208691;Kobieta;31;1012;Occasional;2025-07-24
208692;Kobieta;30;1008;Occasional;2021-07-20
208693;Kobieta;36;1018;Regular;2025-11-03
208694;Kobieta;63;1003;Regular;2023-05-27
208695;Kobieta;35;1015;Regular;2025-10-08
208696;Kobieta;25;1001;Occasional;2023-03-20
208697;Kobieta;31;1015;New;2026-01-20
208698;Mężczyzna;45;1009;Occasional;2023-03-08
208699;Kobieta;33;1001;New;2024-12-12
208700;Kobieta;21;1016;Occasional;2025-02-12
208701;Kobieta;46;1006;Regular;2022-03-28
208702;Kobieta;30;1005;Regular;2022-11-16
208703;Kobieta;25;1015;Regular;2022-12-04
208704;Kobieta;50;1001;Regular;2023-08-12
208705;Kobieta;33;1003;Occasional;2025-07-16
208706;Kobieta;39;1008;New;2022-12-02
208707;Kobieta;56;1011;Occasional;2021-09-03
208708;Mężczyzna;16;1010;Occasional;2021-05-26
208709;Mężczyzna;22;1004;Regular;2025-02-07
208710;Kobieta;41;1016;Regular;2021-04-05
208711;Kobieta;42;1001;Occasional;2023-04-30
208712;Mężczyzna;41;1016;Occasional;2021-05-04
208713;Kobieta;26;1016;VIP;2021-07-04
208714;Kobieta;55;1017;Occasional;2021-12-12
208715;Kobieta;40;1007;Regular;2021-01-21
208716;Kobieta;19;1009;Regular;2022-03-29
208717;Kobieta;34;1002;VIP;2023-10-17
208718;Kobieta;23;1011;Regular;2021-10-03
208719;Kobieta;16;1005;Occasional;2023-02-13
208720;Kobieta;21;1013;Regular;2021-11-05
208721;Kobieta;49;1017;Regular;2021-09-19
208722;Kobieta;53;1009;Occasional;2026-03-10
208723;Kobieta;28;1010;New;2023-12-25
208724;Kobieta;46;1018;Regular;2021-10-17
208725;Kobieta;25;1006;Regular;2021-02-23
208726;Kobieta;32;1009;New;2025-07-23
208727;Kobieta;42;1009;Regular;2025-12-14
208728;Kobieta;44;1009;New;2023-05-26
208729;Kobieta;29;1014;Occasional;2023-03-07
208730;Kobieta;55;1018;Regular;2024-01-08
208731;Kobieta;31;1009;Regular;2026-05-23
208732;Kobieta;27;1006;Occasional;2026-03-14
208733;Kobieta;35;1016;Regular;2023-02-09
208734;Kobieta;35;1011;Occasional;2021-02-11
208735;Kobieta;38;1011;Occasional;2022-01-13
208736;Kobieta;20;1003;Regular;2024-12-13
208737;Kobieta;53;1017;New;2023-07-04
208738;Kobieta;16;1007;VIP;2025-08-22
208739;Kobieta;32;1011;Regular;2024-08-29
208740;Mężczyzna;16;1008;VIP;2023-11-29
208741;Kobieta;40;1002;New;2025-09-13
208742;Kobieta;36;1018;Regular;2022-09-23
208743;Mężczyzna;33;1008;Regular;2021-09-18
208744;Kobieta;39;1018;Occasional;2026-02-09
208745;Kobieta;39;1014;Regular;2025-01-12
208746;Kobieta;33;1008;Occasional;2026-04-12
208747;Mężczyzna;35;1002;Regular;2023-10-28
208748;Kobieta;20;1009;Occasional;2024-09-26
208749;Kobieta;36;1013;Regular;2025-09-19
208750;Mężczyzna;36;1005;Occasional;2022-02-28
208751;Kobieta;35;1002;Regular;2024-12-24
208752;Kobieta;31;1015;Occasional;2022-10-28
208753;Mężczyzna;43;1001;Regular;2023-03-05
208754;Kobieta;27;1001;Regular;2025-12-28
208755;Mężczyzna;34;1013;Regular;2026-04-12
208756;Kobieta;23;1016;Regular;2022-04-21
208757;Kobieta;38;1013;Occasional;2021-03-03
208758;Kobieta;53;1002;VIP;2024-11-01
208759;Kobieta;42;1002;Regular;2023-06-19
208760;Kobieta;34;1003;New;2025-11-24
208761;Mężczyzna;31;1013;Occasional;2023-04-13
208762;Kobieta;35;1017;Occasional;2021-03-11
208763;Mężczyzna;25;1005;Occasional;2026-04-25
208764;Kobieta;28;1017;VIP;2021-07-30
208765;Kobieta;57;1012;New;2023-05-26
208766;Kobieta;29;1006;Occasional;2022-05-14
208767;Kobieta;35;1002;VIP;2024-04-14
208768;Kobieta;41;1007;New;2024-01-04
208769;Kobieta;19;1016;Regular;2022-01-06
208770;Kobieta;23;1008;Regular;2025-06-26
208771;Kobieta;36;1014;Regular;2021-12-19
208772;Kobieta;27;1012;Occasional;2025-05-20
208773;Kobieta;41;1012;Regular;2025-07-13
208774;Kobieta;16;1011;Regular;2022-04-08
208775;Kobieta;42;1008;Regular;2025-11-27
208776;Kobieta;32;1013;Regular;2022-01-30
208777;Mężczyzna;28;1012;Occasional;2026-03-18
208778;Kobieta;28;1016;Occasional;2022-01-15
208779;Kobieta;42;1012;Occasional;2022-12-01
208780;Kobieta;16;1015;Regular;2022-09-30
208781;Kobieta;43;1005;Occasional;2024-12-04
208782;Kobieta;48;1009;VIP;2024-05-29
208783;Kobieta;54;1012;Regular;2024-09-03
208784;Mężczyzna;35;1007;VIP;2021-04-11
208785;Kobieta;30;1017;Regular;2025-11-28
208786;Kobieta;40;1002;Regular;2025-10-18
208787;Kobieta;16;1005;New;2023-07-28
208788;Kobieta;29;1003;Regular;2021-06-23
208789;Kobieta;29;1011;Regular;2023-11-17
208790;Kobieta;25;1012;Regular;2023-03-22
208791;Kobieta;59;1004;Occasional;2021-03-14
208792;Kobieta;42;1017;Occasional;2021-01-28
208793;Mężczyzna;16;1011;Occasional;2024-05-21
208794;Kobieta;49;1012;Occasional;2025-09-18
208795;Kobieta;40;1013;Occasional;2022-12-31
208796;Kobieta;43;1007;Occasional;2022-03-10
208797;Kobieta;44;1015;VIP;2025-01-28
208798;Kobieta;27;1016;Regular;2026-02-27
208799;Kobieta;28;1012;Regular;2022-02-10
208800;Kobieta;52;1005;Occasional;2025-04-27
208801;Kobieta;34;1011;Regular;2021-07-12
208802;Kobieta;45;1002;Regular;2022-10-11
208803;Kobieta;27;1001;Regular;2022-10-27
208804;Kobieta;29;1010;Occasional;2022-07-27
208805;Mężczyzna;32;1011;Occasional;2025-06-29
208806;Mężczyzna;25;1016;Regular;2021-01-12
208807;Kobieta;49;1012;Occasional;2021-04-29
208808;Kobieta;48;1004;Occasional;2021-01-06
208809;Kobieta;31;1001;Regular;2024-01-14
208810;Kobieta;43;1003;New;2023-08-29
208811;Kobieta;35;1003;Occasional;2023-11-16
208812;Kobieta;30;1017;Regular;2026-05-18
208813;Kobieta;25;1004;Regular;2026-03-08
208814;Mężczyzna;30;1005;Occasional;2024-06-19
208815;Kobieta;17;1015;New;2022-06-15
208816;Kobieta;25;1006;Regular;2023-11-11
208817;Kobieta;46;1001;Regular;2023-05-31
208818;Kobieta;45;1011;Regular;2023-05-31
208819;Mężczyzna;47;1001;Occasional;2022-03-02
208820;Kobieta;18;1011;New;2024-12-02
208821;Kobieta;43;1007;Regular;2024-10-30
208822;Kobieta;43;1010;VIP;2023-01-09
208823;Kobieta;39;1018;Regular;2023-05-03
208824;Mężczyzna;37;1002;Occasional;2025-09-14
208825;Kobieta;33;1012;Occasional;2022-08-08
208826;Kobieta;44;1004;Occasional;2024-03-28
208827;Kobieta;41;1013;Regular;2024-04-07
208828;Kobieta;40;1015;New;2025-10-12
208829;Kobieta;37;1008;Occasional;2021-02-26
208830;Mężczyzna;29;1003;Occasional;2025-08-21
208831;Kobieta;33;1007;VIP;2021-02-03
208832;Kobieta;16;1014;VIP;2023-12-08
208833;Kobieta;41;1018;New;2022-01-22
208834;Kobieta;37;1002;Regular;2021-10-30
208835;Kobieta;36;1005;Regular;2025-06-03
208836;Kobieta;27;1016;Occasional;2026-04-21
208837;Kobieta;32;1017;Regular;2025-01-30
208838;Kobieta;47;1002;Occasional;2022-08-18
208839;Kobieta;19;1009;Regular;2025-11-06
208840;Kobieta;17;1004;Occasional;2023-01-03
208841;Kobieta;32;1006;Regular;2023-02-21
208842;Kobieta;26;1007;Regular;2025-10-29
208843;Kobieta;34;1001;Regular;2022-09-07
208844;Kobieta;33;1002;Regular;2025-03-24
208845;Mężczyzna;39;1006;Occasional;2021-05-17
208846;Kobieta;16;1014;Occasional;2021-06-03
208847;Kobieta;54;1002;Regular;2023-05-21
208848;Kobieta;37;1008;Regular;2022-05-07
208849;Kobieta;31;1009;Regular;2026-02-18
208850;Kobieta;37;1010;VIP;2021-03-06
208851;Kobieta;28;1002;Regular;2026-04-12
208852;Kobieta;46;1005;Regular;2025-03-25
208853;Kobieta;57;1003;Regular;2024-09-17
208854;Kobieta;43;1001;Regular;2022-05-04
208855;Kobieta;49;1013;Regular;2024-09-01
208856;Kobieta;29;1012;Regular;2024-08-23
208857;Kobieta;34;1013;Occasional;2021-04-02
208858;Kobieta;17;1001;Occasional;2025-12-25
208859;Mężczyzna;20;1003;New;2024-05-08
208860;Mężczyzna;26;1018;VIP;2025-07-08
208861;Kobieta;25;1001;Regular;2026-05-17
208862;Kobieta;31;1013;New;2022-07-24
208863;Mężczyzna;46;1017;VIP;2023-01-11
208864;Mężczyzna;33;1009;Occasional;2024-05-23
208865;Kobieta;46;1009;Regular;2024-03-08
208866;Kobieta;17;1007;Occasional;2024-11-22
208867;Kobieta;76;1004;Occasional;2023-02-13
208868;Mężczyzna;32;1007;VIP;2023-05-24
208869;Kobieta;37;1018;Occasional;2023-07-14
208870;Mężczyzna;48;1004;Regular;2022-04-12
208871;Kobieta;37;1006;Occasional;2023-09-01
208872;Kobieta;27;1012;New;2021-04-22
208873;Kobieta;40;1008;Occasional;2021-04-03
208874;Mężczyzna;16;1015;Regular;2021-10-20
208875;Kobieta;43;1003;VIP;2025-03-08
208876;Kobieta;29;1005;Regular;2021-03-18
208877;Kobieta;53;1014;Occasional;2026-04-30
208878;Kobieta;20;1008;Occasional;2021-02-01
208879;Kobieta;33;1010;Occasional;2021-02-16
208880;Kobieta;41;1002;Regular;2023-03-19
208881;Kobieta;33;1001;Occasional;2021-08-17
208882;Kobieta;29;1006;Occasional;2025-06-11
208883;Kobieta;36;1014;Occasional;2026-01-17
208884;Kobieta;49;1009;Regular;2023-05-04
208885;Mężczyzna;25;1017;Regular;2024-12-26
208886;Kobieta;18;1010;Occasional;2025-09-18
208887;Kobieta;30;1015;Regular;2024-10-17
208888;Mężczyzna;25;1015;Occasional;2022-08-08
208889;Mężczyzna;32;1016;VIP;2026-01-12
208890;Kobieta;43;1016;Regular;2022-01-10
208891;Kobieta;47;1009;Regular;2026-03-12
208892;Kobieta;26;1002;New;2021-10-23
208893;Kobieta;41;1009;Regular;2026-05-11
208894;Kobieta;20;1009;Occasional;2021-09-25
208895;Kobieta;39;1013;New;2024-09-20
208896;Kobieta;35;1005;Regular;2025-01-09
208897;Kobieta;40;1011;Occasional;2024-11-29
208898;Kobieta;24;1002;New;2022-09-05
208899;Kobieta;30;1015;Regular;2021-06-28
208900;Kobieta;50;1002;VIP;2022-01-06
208901;Mężczyzna;32;1002;VIP;2021-04-05
208902;Mężczyzna;37;1001;Occasional;2026-04-23
208903;Kobieta;34;1003;Regular;2022-08-26
208904;Kobieta;31;1010;Occasional;2021-10-11
208905;Kobieta;62;1018;New;2022-07-27
208906;Kobieta;36;1009;VIP;2021-05-28
208907;Kobieta;39;1013;VIP;2021-05-18
208908;Kobieta;47;1004;Regular;2025-08-07
208909;Kobieta;26;1002;Occasional;2023-08-08
208910;Kobieta;40;1002;Regular;2021-05-23
208911;Kobieta;50;1018;Regular;2023-01-11
208912;Kobieta;29;1003;Occasional;2021-04-01
