ProductId;ProductName;Manufacturer;Category;Subcategory;IsPrivateLabel;CurrentPrice;CurrentUnitCost;Capacity;VAT_Rate;ProductStatus;IsEcoVegan;PriceSegment
14139;DermaGlow Krem na dzień Przeciwzmarszczkowy 150ml;DermaGlow;Pielęgnacja twarzy;Kremy na dzień;0;69,05;31,07;150ml;0,23;Active;0;Mid-Market
14140;FreshGlow Płyny i żele Ochronny 40 szt.;FreshGlow;Higiena intymna;Płyny i żele;0;25,9;16,84;szt.;0,23;Active;0;Premium
14141;Aura Care Odporność Magnez + B6 30 kaps.;Aura Care;Suplementy i Zdrowie;Odporność;1;67,18;20,15;kaps.;0,08;Active;1;Mid-Market
14142;DermaGlow Żele do mycia Nawilżający 150ml;DermaGlow;Pielęgnacja twarzy;Żele do mycia;0;83,66;37,65;150ml;0,23;Active;0;Mid-Market
14143;BotanicaPro Maski Nawilżająca 500ml;BotanicaPro;Włosy;Maski;0;66,66;36,66;500ml;0,23;Active;0;Premium
14144;Aura Care Witaminy D3 2000 j.m. 30 kaps.;Aura Care;Suplementy i Zdrowie;Witaminy;1;46,35;13,91;kaps.;0,08;Active;1;Mid-Market
14145;LumiSkin Żele do mycia Z witaminą C 50ml;LumiSkin;Pielęgnacja twarzy;Żele do mycia;0;46,77;21,05;50ml;0,23;Active;0;Economy
14146;VisagePro Oczy Rozświetlający 8ml;VisagePro;Makijaż;Oczy;0;76,36;30,54;8ml;0,23;Active;0;Mid-Market
14147;ColorAura Twarz Wodoodporny 15g;ColorAura;Makijaż;Twarz;0;68,81;27,52;15g;0,23;Active;0;Economy
14148;VigorHair Stylizacja Przeciwłupieżowy 500ml;VigorHair;Włosy;Stylizacja;0;38,62;21,24;500ml;0,23;Active;0;Mid-Market
14149;Aura Care Sera Przeciwzmarszczkowy 50ml;Aura Care;Pielęgnacja twarzy;Sera;1;39,72;9,93;50ml;0,23;Active;1;Economy
14150;SoftTouch Płyny i żele Super 20 szt.;SoftTouch;Higiena intymna;Płyny i żele;0;9,66;6,28;szt.;0,23;Active;0;Economy
14151;LumiSkin Żele do mycia Z witaminą C 30ml;LumiSkin;Pielęgnacja twarzy;Żele do mycia;0;118,85;53,48;30ml;0,23;Active;0;Premium
14152;Veluria Krem na dzień Nawilżający 30ml;Veluria;Pielęgnacja twarzy;Kremy na dzień;0;125,58;56,51;30ml;0,23;Active;0;Premium
14153;VigorHair Maski Nawilżająca 400ml;VigorHair;Włosy;Maski;0;19,18;10,55;400ml;0,23;Phase-Out;0;Economy
14154;GlamTouch Twarz Rozświetlający 30ml;GlamTouch;Makijaż;Twarz;0;27,44;10,98;30ml;0,23;Active;0;Economy
14155;DermaGlow Sera Matujący 30ml;DermaGlow;Pielęgnacja twarzy;Sera;0;78,49;35,32;30ml;0,23;Active;0;Mid-Market
14156;HealthSpark Minerały D3 2000 j.m. 30 kaps.;HealthSpark;Suplementy i Zdrowie;Minerały;0;24,35;13,39;kaps.;0,08;Active;0;Economy
14157;HealthSpark Witaminy D3 2000 j.m. 90 kaps.;HealthSpark;Suplementy i Zdrowie;Witaminy;0;97,69;53,73;kaps.;0,08;Active;0;Premium
14158;HealthSpark Minerały Forte 60 kaps.;HealthSpark;Suplementy i Zdrowie;Minerały;0;69,93;38,46;kaps.;0,08;Phase-Out;0;Premium
14159;ColorAura Oczy Matujący 15g;ColorAura;Makijaż;Oczy;0;106,14;42,46;15g;0,23;Discontinued;0;Mid-Market
14160;ColorAura Usta Wodoodporny 15g;ColorAura;Makijaż;Usta;0;140,33;56,13;15g;0,23;Active;1;Premium
14161;BotanicaPro Szampon Nawilżająca 400ml;BotanicaPro;Włosy;Szampony;0;26,14;14,38;400ml;0,23;Active;0;Economy
14162;Aura Beauty Usta Rozświetlający 8ml;Aura Beauty;Makijaż;Usta;1;141,54;28,31;8ml;0,23;Active;0;Premium
14163;SoftTouch Płyny i żele Super 200ml;SoftTouch;Higiena intymna;Płyny i żele;0;8,42;5,47;200ml;0,23;Active;0;Economy
14164;PureBotanica Krem na noc Z witaminą C 50ml;PureBotanica;Pielęgnacja twarzy;Kremy na noc;0;42,37;19,07;50ml;0,23;Active;1;Economy
14165;Herbix Maski Nawilżająca 500ml;Herbix;Włosy;Maski;0;26,45;14,55;500ml;0,23;Active;1;Economy
14166;NutriMax Odporność C 1000mg 90 kaps.;NutriMax;Suplementy i Zdrowie;Odporność;0;59,45;32,7;kaps.;0,08;Active;0;Mid-Market
14167;Herbix Stylizacja Do farbowanych 250ml;Herbix;Włosy;Stylizacja;0;45,15;24,83;250ml;0,23;Active;1;Mid-Market
14168;Herbix Stylizacja Przeciwłupieżowy 250ml;Herbix;Włosy;Stylizacja;0;43,53;23,94;250ml;0,23;Active;1;Mid-Market
14169;ColorAura Twarz Matujący 30ml;ColorAura;Makijaż;Twarz;0;128,89;51,56;30ml;0,23;Active;0;Premium
14170;Aura Care Odżywki Przeciwłupieżowy 250ml;Aura Care;Włosy;Odżywki;1;58,71;20,55;250ml;0,23;Active;1;Premium
14171;Veluria Krem na noc Nawilżający 50ml;Veluria;Pielęgnacja twarzy;Kremy na noc;0;110,61;49,77;50ml;0,23;Active;0;Premium
14172;DermaGlow Krem na noc Nawilżający 30ml;DermaGlow;Pielęgnacja twarzy;Kremy na noc;0;83,1;37,39;30ml;0,23;Active;0;Mid-Market
14173;NutriMax Odporność Magnez + B6 30 kaps.;NutriMax;Suplementy i Zdrowie;Odporność;0;92,19;50,7;kaps.;0,08;Active;0;Premium
14174;BotanicaPro Stylizacja Nawilżająca 500ml;BotanicaPro;Włosy;Stylizacja;0;34,73;19,1;500ml;0,23;Active;0;Mid-Market
14175;SoftTouch Podpaski Normal 200ml;SoftTouch;Higiena intymna;Podpaski;0;11,18;7,27;200ml;0,23;Active;0;Economy
14176;VigorHair Szampon Odbudowujący 400ml;VigorHair;Włosy;Szampony;0;16,44;9,04;400ml;0,23;Phase-Out;0;Economy
14177;Aura Beauty Oczy Wodoodporny 15g;Aura Beauty;Makijaż;Oczy;1;25,09;5,02;15g;0,23;Active;0;Economy
14178;VisagePro Twarz Matujący 30ml;VisagePro;Makijaż;Twarz;0;137,21;54,88;30ml;0,23;Active;0;Premium
14179;Herbix Stylizacja Przeciwłupieżowy 250ml;Herbix;Włosy;Stylizacja;0;14,2;7,81;250ml;0,23;Active;1;Economy
14180;VigorHair Odżywki Do farbowanych 500ml;VigorHair;Włosy;Odżywki;0;52,53;28,89;500ml;0,23;Active;0;Mid-Market
14181;NutriMax Witaminy C 1000mg 30 kaps.;NutriMax;Suplementy i Zdrowie;Witaminy;0;92,55;50,9;kaps.;0,08;Active;0;Premium
14182;ColorAura Twarz Rozświetlający 8ml;ColorAura;Makijaż;Twarz;0;128,06;51,22;8ml;0,23;Active;0;Premium
14183;FreshGlow Płyny i żele Ochronny 200ml;FreshGlow;Higiena intymna;Płyny i żele;0;9,64;6,27;200ml;0,23;Active;0;Economy
14184;PureBotanica Sera Nawilżający 150ml;PureBotanica;Pielęgnacja twarzy;Sera;0;49,11;22,1;150ml;0,23;Active;1;Economy
14185;VigorHair Szampon Odbudowujący 250ml;VigorHair;Włosy;Szampony;0;22,34;12,29;250ml;0,23;Active;0;Economy
14186;FreshGlow Płyny i żele Normal 20 szt.;FreshGlow;Higiena intymna;Płyny i żele;0;12,29;7,99;szt.;0,23;Active;0;Economy
14187;Aura Care Szampon Do farbowanych 250ml;Aura Care;Włosy;Szampony;1;36,62;12,82;250ml;0,23;Active;1;Mid-Market
14188;LumiSkin Krem na dzień Przeciwzmarszczkowy 50ml;LumiSkin;Pielęgnacja twarzy;Kremy na dzień;0;79,05;35,57;50ml;0,23;Active;0;Mid-Market
14189;Aura Care Szampon Do farbowanych 500ml;Aura Care;Włosy;Szampony;1;13,95;4,88;500ml;0,23;Active;1;Economy
14190;BotanicaPro Odżywki Nawilżająca 400ml;BotanicaPro;Włosy;Odżywki;0;22,08;12,14;400ml;0,23;Active;0;Economy
14191;FreshGlow Wkładki Normal 40 szt.;FreshGlow;Higiena intymna;Wkładki;0;20,25;13,16;szt.;0,23;Active;0;Premium
14192;GlamTouch Oczy Matujący 15g;GlamTouch;Makijaż;Oczy;0;93,86;37,54;15g;0,23;Active;0;Mid-Market
14193;BotanicaPro Maski Przeciwłupieżowy 500ml;BotanicaPro;Włosy;Maski;0;55,98;30,79;500ml;0,23;Discontinued;0;Premium
14194;HealthSpark Witaminy Forte 90 kaps.;HealthSpark;Suplementy i Zdrowie;Witaminy;0;80,58;44,32;kaps.;0,08;Active;0;Premium
14195;VelvetLine Usta Wodoodporny 8ml;VelvetLine;Makijaż;Usta;0;123,74;49,5;8ml;0,23;Active;1;Premium
14196;BabySoft Pieluchy Rozmiar 4 60 szt.;BabySoft;Dziecko;Pieluchy;0;57,27;42,95;szt.;0,23;Active;0;Premium
14197;SoftTouch Płyny i żele Kojący 40 szt.;SoftTouch;Higiena intymna;Płyny i żele;0;28,06;18,24;szt.;0,23;Active;0;Premium
14198;NutriMax Witaminy Magnez + B6 30 kaps.;NutriMax;Suplementy i Zdrowie;Witaminy;0;56,02;30,81;kaps.;0,08;Active;0;Mid-Market
14199;Herbix Maski Odbudowujący 400ml;Herbix;Włosy;Maski;0;17,62;9,69;400ml;0,23;Active;1;Economy
14200;Aura Care Odżywki Przeciwłupieżowy 500ml;Aura Care;Włosy;Odżywki;1;28,04;9,81;500ml;0,23;Phase-Out;1;Economy
14201;FreshGlow Podpaski Super 40 szt.;FreshGlow;Higiena intymna;Podpaski;0;26,33;17,11;szt.;0,23;Active;0;Premium
14202;Aura Basic Płyny i żele Normal 40 szt.;Aura Basic;Higiena intymna;Płyny i żele;1;22,45;10,1;szt.;0,23;Active;0;Premium
14203;Aura Care Żele do mycia Z witaminą C 50ml;Aura Care;Pielęgnacja twarzy;Żele do mycia;1;110,95;27,74;50ml;0,23;Active;1;Premium
14204;DermaGlow Krem na dzień Nawilżający 150ml;DermaGlow;Pielęgnacja twarzy;Kremy na dzień;0;29,59;13,32;150ml;0,23;Active;0;Economy
14205;Aura Care Witaminy D3 2000 j.m. 90 kaps.;Aura Care;Suplementy i Zdrowie;Witaminy;1;27,99;8,4;kaps.;0,08;Active;1;Economy
14206;HealthSpark Minerały Forte 30 kaps.;HealthSpark;Suplementy i Zdrowie;Minerały;0;73,54;40,45;kaps.;0,08;Active;0;Premium
14207;BotanicaPro Odżywki Nawilżająca 500ml;BotanicaPro;Włosy;Odżywki;0;35,8;19,69;500ml;0,23;Active;0;Mid-Market
14208;LumiSkin Krem na dzień Matujący 150ml;LumiSkin;Pielęgnacja twarzy;Kremy na dzień;0;127,39;57,33;150ml;0,23;Active;0;Premium
14209;PureCare Wkładki Super 40 szt.;PureCare;Higiena intymna;Wkładki;0;12,46;8,1;szt.;0,23;Active;1;Economy
14210;NutriMax Witaminy C 1000mg 30 kaps.;NutriMax;Suplementy i Zdrowie;Witaminy;0;72,5;39,88;kaps.;0,08;Active;0;Premium
14211;SoftTouch Wkładki Normal 40 szt.;SoftTouch;Higiena intymna;Wkładki;0;26,94;17,51;szt.;0,23;Active;0;Premium
14212;Aura Care Żele do mycia Przeciwzmarszczkowy 50ml;Aura Care;Pielęgnacja twarzy;Żele do mycia;1;22,97;5,74;50ml;0,23;Active;1;Economy
14213;PureBotanica Krem na noc Matujący 150ml;PureBotanica;Pielęgnacja twarzy;Kremy na noc;0;83,06;37,38;150ml;0,23;Active;1;Mid-Market
14214;Herbix Szampon Przeciwłupieżowy 500ml;Herbix;Włosy;Szampony;0;76,89;42,29;500ml;0,23;Active;1;Premium
14215;Aura Basic Podpaski Super 200ml;Aura Basic;Higiena intymna;Podpaski;1;16,48;7,42;200ml;0,23;Active;0;Mid-Market
14216;Veluria Krem na dzień Nawilżający 30ml;Veluria;Pielęgnacja twarzy;Kremy na dzień;0;129,46;58,26;30ml;0,23;Active;0;Premium
14217;PureCare Płyny i żele Kojący 40 szt.;PureCare;Higiena intymna;Płyny i żele;0;23,32;15,16;szt.;0,23;Active;1;Premium
14218;PureCare Płyny i żele Normal 40 szt.;PureCare;Higiena intymna;Płyny i żele;0;28,77;18,7;szt.;0,23;Active;1;Premium
14219;Herbix Maski Przeciwłupieżowy 500ml;Herbix;Włosy;Maski;0;21,3;11,72;500ml;0,23;Active;1;Economy
14220;Aura Care Krem na noc Z witaminą C 50ml;Aura Care;Pielęgnacja twarzy;Kremy na noc;1;103,64;25,91;50ml;0,23;Active;1;Premium
14221;PureCare Płyny i żele Kojący 200ml;PureCare;Higiena intymna;Płyny i żele;0;29,12;18,93;200ml;0,23;Active;1;Premium
14222;BotanicaPro Maski Do farbowanych 250ml;BotanicaPro;Włosy;Maski;0;71,16;39,14;250ml;0,23;Active;1;Premium
14223;Aura Care Krem na noc Matujący 30ml;Aura Care;Pielęgnacja twarzy;Kremy na noc;1;18,11;4,53;30ml;0,23;Active;1;Economy
14224;LumiSkin Krem na noc Przeciwzmarszczkowy 30ml;LumiSkin;Pielęgnacja twarzy;Kremy na noc;0;100,9;45,41;30ml;0,23;Phase-Out;1;Premium
14225;GlamTouch Oczy Wodoodporny 8ml;GlamTouch;Makijaż;Oczy;0;61,05;24,42;8ml;0,23;Active;0;Economy
14226;TinyJoy Kosmetyki Rozmiar 4 40 szt.;TinyJoy;Dziecko;Kosmetyki;0;74,03;55,52;szt.;0,23;Active;0;Premium
14227;Aura Care Witaminy Magnez + B6 90 kaps.;Aura Care;Suplementy i Zdrowie;Witaminy;1;16,89;5,07;kaps.;0,08;Active;1;Economy
14228;PureTots Kosmetyki Sensitive 500ml;PureTots;Dziecko;Kosmetyki;0;46,0;34,5;500ml;0,23;Active;0;Mid-Market
14229;Aura Basic Podpaski Ochronny 200ml;Aura Basic;Higiena intymna;Podpaski;1;14,16;6,37;200ml;0,23;Active;0;Mid-Market
14230;BotanicaPro Szampon Nawilżająca 500ml;BotanicaPro;Włosy;Szampony;0;56,67;31,17;500ml;0,23;Active;1;Premium
14231;DermaGlow Sera Przeciwzmarszczkowy 150ml;DermaGlow;Pielęgnacja twarzy;Sera;0;85,81;38,61;150ml;0,23;Active;0;Mid-Market
14232;LumiSkin Krem na dzień Z witaminą C 30ml;LumiSkin;Pielęgnacja twarzy;Kremy na dzień;0;109,0;49,05;30ml;0,23;Active;0;Premium
14233;BabySoft Chusteczki Sensitive 40 szt.;BabySoft;Dziecko;Chusteczki;0;77,29;57,97;szt.;0,23;Active;0;Premium
14234;GlamTouch Oczy Wodoodporny 30ml;GlamTouch;Makijaż;Oczy;0;102,57;41,03;30ml;0,23;Active;0;Mid-Market
14235;LumiSkin Sera Nawilżający 30ml;LumiSkin;Pielęgnacja twarzy;Sera;0;65,39;29,43;30ml;0,23;Active;0;Mid-Market
14236;FreshGlow Płyny i żele Kojący 20 szt.;FreshGlow;Higiena intymna;Płyny i żele;0;24,86;16,16;szt.;0,23;Active;0;Premium
14237;SoftTouch Podpaski Ochronny 200ml;SoftTouch;Higiena intymna;Podpaski;0;17,5;11,38;200ml;0,23;Active;1;Mid-Market
14238;Veluria Krem na noc Z witaminą C 30ml;Veluria;Pielęgnacja twarzy;Kremy na noc;0;64,2;28,89;30ml;0,23;Active;1;Mid-Market
14239;Essentia EDT Fresh 30ml;Essentia;Perfumy;EDT;0;154,13;53,95;30ml;0,23;Active;0;Economy
14240;Aura Care Szampon Do farbowanych 500ml;Aura Care;Włosy;Szampony;1;22,92;8,02;500ml;0,23;Active;1;Economy
14241;Herbix Stylizacja Odbudowujący 400ml;Herbix;Włosy;Stylizacja;0;73,52;40,44;400ml;0,23;Active;1;Premium
14242;BabySoft Pieluchy Sensitive 500ml;BabySoft;Dziecko;Pieluchy;0;21,52;16,14;500ml;0,23;Active;0;Economy
14243;PureBotanica Krem na dzień Z witaminą C 150ml;PureBotanica;Pielęgnacja twarzy;Kremy na dzień;0;80,91;36,41;150ml;0,23;Active;1;Mid-Market
14244;Veluria Sera Nawilżający 50ml;Veluria;Pielęgnacja twarzy;Sera;0;39,54;17,79;50ml;0,23;Active;0;Economy
14245;Aura Basic Podpaski Normal 200ml;Aura Basic;Higiena intymna;Podpaski;1;14,47;6,51;200ml;0,23;Active;0;Mid-Market
14246;BotanicaPro Szampon Nawilżająca 400ml;BotanicaPro;Włosy;Szampony;0;68,73;37,8;400ml;0,23;Active;0;Premium
14247;LumiSkin Krem na dzień Przeciwzmarszczkowy 150ml;LumiSkin;Pielęgnacja twarzy;Kremy na dzień;0;117,25;52,76;150ml;0,23;Active;0;Premium
14248;Aura Care Krem na dzień Z witaminą C 150ml;Aura Care;Pielęgnacja twarzy;Kremy na dzień;1;113,88;28,47;150ml;0,23;Discontinued;1;Premium
14249;VisagePro Twarz Long-lasting 8ml;VisagePro;Makijaż;Twarz;0;62,08;24,83;8ml;0,23;Active;0;Economy
14250;Veluria Żele do mycia Matujący 30ml;Veluria;Pielęgnacja twarzy;Żele do mycia;0;42,8;19,26;30ml;0,23;Phase-Out;0;Economy
14251;Aura Care Maski Przeciwłupieżowy 250ml;Aura Care;Włosy;Maski;1;52,63;18,42;250ml;0,23;Active;1;Mid-Market
14252;Aura Care Maski Do farbowanych 400ml;Aura Care;Włosy;Maski;1;27,99;9,8;400ml;0,23;Active;1;Economy
14253;Aura Kids Pieluchy Sensitive 500ml;Aura Kids;Dziecko;Pieluchy;1;55,46;33,28;500ml;0,23;Active;1;Premium
14254;Aura Care Sera Matujący 50ml;Aura Care;Pielęgnacja twarzy;Sera;1;69,37;17,34;50ml;0,23;Active;1;Mid-Market
14255;BotanicaPro Odżywki Nawilżająca 400ml;BotanicaPro;Włosy;Odżywki;0;24,79;13,63;400ml;0,23;Active;1;Economy
14256;PureCare Podpaski Super 20 szt.;PureCare;Higiena intymna;Podpaski;0;14,8;9,62;szt.;0,23;Phase-Out;1;Mid-Market
14257;PureBotanica Krem na noc Przeciwzmarszczkowy 150ml;PureBotanica;Pielęgnacja twarzy;Kremy na noc;0;113,97;51,29;150ml;0,23;Active;1;Premium
14258;NutriMax Witaminy C 1000mg 90 kaps.;NutriMax;Suplementy i Zdrowie;Witaminy;0;64,35;35,39;kaps.;0,08;Active;0;Mid-Market
14259;Aura Care Odżywki Przeciwłupieżowy 500ml;Aura Care;Włosy;Odżywki;1;60,64;21,22;500ml;0,23;Active;1;Premium
14260;PureTots Chusteczki Rozmiar 4 500ml;PureTots;Dziecko;Chusteczki;0;63,04;47,28;500ml;0,23;Active;0;Premium
14261;Veluria Żele do mycia Z witaminą C 50ml;Veluria;Pielęgnacja twarzy;Żele do mycia;0;84,98;38,24;50ml;0,23;Active;1;Mid-Market
14262;Aura Basic Wkładki Kojący 20 szt.;Aura Basic;Higiena intymna;Wkładki;1;20,25;9,11;szt.;0,23;Active;0;Premium
14263;FreshGlow Płyny i żele Normal 200ml;FreshGlow;Higiena intymna;Płyny i żele;0;15,17;9,86;200ml;0,23;Active;0;Mid-Market
14264;GlamTouch Twarz Matujący 30ml;GlamTouch;Makijaż;Twarz;0;158,46;63,38;30ml;0,23;Active;1;Premium
14265;SoftTouch Podpaski Normal 200ml;SoftTouch;Higiena intymna;Podpaski;0;27,84;18,1;200ml;0,23;Active;0;Premium
14266;Herbix Maski Do farbowanych 400ml;Herbix;Włosy;Maski;0;29,79;16,38;400ml;0,23;Active;1;Economy
14267;VigorHair Szampon Odbudowujący 500ml;VigorHair;Włosy;Szampony;0;68,05;37,43;500ml;0,23;Active;0;Premium
14268;VisagePro Twarz Wodoodporny 15g;VisagePro;Makijaż;Twarz;0;58,38;23,35;15g;0,23;Active;0;Economy
14269;PureCare Płyny i żele Super 40 szt.;PureCare;Higiena intymna;Płyny i żele;0;28,72;18,67;szt.;0,23;Active;1;Premium
14270;Veluria Żele do mycia Nawilżający 150ml;Veluria;Pielęgnacja twarzy;Żele do mycia;0;75,52;33,98;150ml;0,23;Active;0;Mid-Market
14271;Aura Care Sera Przeciwzmarszczkowy 50ml;Aura Care;Pielęgnacja twarzy;Sera;1;14,48;3,62;50ml;0,23;Active;1;Economy
14272;VitaCore Odporność Forte 90 kaps.;VitaCore;Suplementy i Zdrowie;Odporność;0;71,61;39,39;kaps.;0,08;Discontinued;1;Premium
14273;Aura Care Żele do mycia Przeciwzmarszczkowy 150ml;Aura Care;Pielęgnacja twarzy;Żele do mycia;1;89,74;22,43;150ml;0,23;Discontinued;1;Mid-Market
14274;DermaGlow Krem na noc Z witaminą C 50ml;DermaGlow;Pielęgnacja twarzy;Kremy na noc;0;122,28;55,03;50ml;0,23;Active;0;Premium
14275;PureCare Wkładki Ochronny 20 szt.;PureCare;Higiena intymna;Wkładki;0;26,13;16,98;szt.;0,23;Active;1;Premium
14276;PureCare Płyny i żele Kojący 20 szt.;PureCare;Higiena intymna;Płyny i żele;0;16,03;10,42;szt.;0,23;Active;1;Mid-Market
14277;Aura Care Sera Nawilżający 30ml;Aura Care;Pielęgnacja twarzy;Sera;1;41,83;10,46;30ml;0,23;Active;1;Economy
14278;ColorAura Usta Matujący 30ml;ColorAura;Makijaż;Usta;0;57,02;22,81;30ml;0,23;Active;0;Economy
14279;FreshGlow Podpaski Super 40 szt.;FreshGlow;Higiena intymna;Podpaski;0;17,78;11,56;szt.;0,23;Active;0;Mid-Market
14280;Herbix Maski Przeciwłupieżowy 250ml;Herbix;Włosy;Maski;0;37,49;20,62;250ml;0,23;Active;1;Mid-Market
14281;FreshGlow Podpaski Super 200ml;FreshGlow;Higiena intymna;Podpaski;0;7,46;4,85;200ml;0,23;Phase-Out;0;Economy
14282;DermaGlow Żele do mycia Matujący 150ml;DermaGlow;Pielęgnacja twarzy;Żele do mycia;0;52,19;23,49;150ml;0,23;Active;0;Economy
14283;Herbix Odżywki Do farbowanych 250ml;Herbix;Włosy;Odżywki;0;20,92;11,51;250ml;0,23;Active;1;Economy
14284;SilkMane Maski Odbudowujący 250ml;SilkMane;Włosy;Maski;0;42,43;23,34;250ml;0,23;Active;0;Mid-Market
14285;SoftTouch Wkładki Normal 20 szt.;SoftTouch;Higiena intymna;Wkładki;0;19,76;12,84;szt.;0,23;Active;0;Mid-Market
14286;Aura Care Odżywki Nawilżająca 500ml;Aura Care;Włosy;Odżywki;1;54,18;18,96;500ml;0,23;Phase-Out;1;Mid-Market
14287;NutriMax Minerały C 1000mg 60 kaps.;NutriMax;Suplementy i Zdrowie;Minerały;0;61,2;33,66;kaps.;0,08;Active;0;Mid-Market
14288;SilkMane Szampon Odbudowujący 250ml;SilkMane;Włosy;Szampony;0;47,3;26,02;250ml;0,23;Discontinued;0;Mid-Market
14289;SilkMane Odżywki Nawilżająca 400ml;SilkMane;Włosy;Odżywki;0;26,87;14,78;400ml;0,23;Active;0;Economy
14290;VigorHair Maski Przeciwłupieżowy 500ml;VigorHair;Włosy;Maski;0;59,42;32,68;500ml;0,23;Active;0;Premium
14291;Aura Beauty Usta Wodoodporny 15g;Aura Beauty;Makijaż;Usta;1;118,75;23,75;15g;0,23;Active;0;Premium
14292;VisagePro Usta Matujący 15g;VisagePro;Makijaż;Usta;0;163,8;65,52;15g;0,23;Active;0;Premium
14293;VitaCore Odporność Magnez + B6 90 kaps.;VitaCore;Suplementy i Zdrowie;Odporność;0;57,74;31,76;kaps.;0,08;Active;0;Mid-Market
14294;FreshGlow Podpaski Ochronny 20 szt.;FreshGlow;Higiena intymna;Podpaski;0;22,05;14,33;szt.;0,23;Active;0;Premium
14295;SilkMane Szampon Do farbowanych 250ml;SilkMane;Włosy;Szampony;0;30,06;16,53;250ml;0,23;Active;0;Economy
14296;PureCare Wkładki Normal 20 szt.;PureCare;Higiena intymna;Wkładki;0;23,5;15,28;szt.;0,23;Active;1;Premium
14297;LumiSkin Krem na dzień Nawilżający 50ml;LumiSkin;Pielęgnacja twarzy;Kremy na dzień;0;37,35;16,81;50ml;0,23;Active;0;Economy
14298;PureCare Płyny i żele Normal 40 szt.;PureCare;Higiena intymna;Płyny i żele;0;10,26;6,67;szt.;0,23;Discontinued;1;Economy
14299;PureBotanica Krem na dzień Matujący 150ml;PureBotanica;Pielęgnacja twarzy;Kremy na dzień;0;105,19;47,34;150ml;0,23;Active;1;Premium
14300;VisagePro Twarz Long-lasting 15g;VisagePro;Makijaż;Twarz;0;65,66;26,26;15g;0,23;Active;0;Economy
14301;BotanicaPro Szampon Nawilżająca 250ml;BotanicaPro;Włosy;Szampony;0;46,52;25,59;250ml;0,23;Active;0;Mid-Market
14302;BabySoft Kosmetyki Sensitive 40 szt.;BabySoft;Dziecko;Kosmetyki;0;44,37;33,28;szt.;0,23;Active;0;Mid-Market
14303;Herbix Szampon Do farbowanych 400ml;Herbix;Włosy;Szampony;0;39,94;21,97;400ml;0,23;Active;1;Mid-Market
14304;ColorAura Usta Long-lasting 30ml;ColorAura;Makijaż;Usta;0;84,18;33,67;30ml;0,23;Active;0;Mid-Market
14305;Aura Care Odżywki Przeciwłupieżowy 250ml;Aura Care;Włosy;Odżywki;1;59,21;20,72;250ml;0,23;Active;1;Premium
14306;SoftTouch Płyny i żele Ochronny 20 szt.;SoftTouch;Higiena intymna;Płyny i żele;0;18,73;12,17;szt.;0,23;Active;0;Mid-Market
14307;TinyJoy Pieluchy Nawilżane 40 szt.;TinyJoy;Dziecko;Pieluchy;0;66,37;49,78;szt.;0,23;Phase-Out;0;Premium
14308;Herbix Szampon Do farbowanych 500ml;Herbix;Włosy;Szampony;0;34,72;19,1;500ml;0,23;Active;1;Mid-Market
14309;Aura Beauty Oczy Rozświetlający 8ml;Aura Beauty;Makijaż;Oczy;1;97,43;19,49;8ml;0,23;Active;0;Mid-Market
14310;BotanicaPro Stylizacja Do farbowanych 500ml;BotanicaPro;Włosy;Stylizacja;0;69,45;38,2;500ml;0,23;Active;0;Premium
14311;ColorAura Oczy Wodoodporny 8ml;ColorAura;Makijaż;Oczy;0;91,71;36,68;8ml;0,23;Active;0;Mid-Market
14312;VigorHair Stylizacja Przeciwłupieżowy 400ml;VigorHair;Włosy;Stylizacja;0;28,33;15,58;400ml;0,23;Active;0;Economy
14313;Aura Kids Chusteczki Rozmiar 3 40 szt.;Aura Kids;Dziecko;Chusteczki;1;58,23;34,94;szt.;0,23;Active;0;Premium
14314;FreshGlow Podpaski Normal 20 szt.;FreshGlow;Higiena intymna;Podpaski;0;27,01;17,56;szt.;0,23;Active;1;Premium
14315;VisagePro Usta Rozświetlający 30ml;VisagePro;Makijaż;Usta;0;112,64;45,06;30ml;0,23;Active;0;Mid-Market
14316;Aura Kids Chusteczki Nawilżane 40 szt.;Aura Kids;Dziecko;Chusteczki;1;49,9;29,94;szt.;0,23;Active;0;Mid-Market
14317;Aura Basic Wkładki Ochronny 200ml;Aura Basic;Higiena intymna;Wkładki;1;19,3;8,68;200ml;0,23;Active;0;Mid-Market
14318;SoftTouch Płyny i żele Super 40 szt.;SoftTouch;Higiena intymna;Płyny i żele;0;11,56;7,51;szt.;0,23;Phase-Out;1;Economy
14319;GlamTouch Twarz Matujący 8ml;GlamTouch;Makijaż;Twarz;0;171,75;68,7;8ml;0,23;Active;0;Premium
14320;PureCare Płyny i żele Super 20 szt.;PureCare;Higiena intymna;Płyny i żele;0;25,38;16,5;szt.;0,23;Active;1;Premium
14321;Aura Care Maski Do farbowanych 400ml;Aura Care;Włosy;Maski;1;30,09;10,53;400ml;0,23;Active;1;Economy
14322;FreshGlow Wkładki Kojący 40 szt.;FreshGlow;Higiena intymna;Wkładki;0;26,47;17,21;szt.;0,23;Active;0;Premium
14323;Veluria Sera Matujący 150ml;Veluria;Pielęgnacja twarzy;Sera;0;17,36;7,81;150ml;0,23;Active;0;Economy
14324;Aura Care Szampon Odbudowujący 500ml;Aura Care;Włosy;Szampony;1;24,08;8,43;500ml;0,23;Active;1;Economy
